,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
274,155,PAYMENT,1559.18,C868325009,219049.65,217490.47,M1657576935,0.0,0.0,0,0
275,226,CASH_IN,175432.09,C1573250792,19390.0,194822.09,C493746470,0.0,0.0,0,0
276,323,TRANSFER,1640433.67,C1424002699,0.0,0.0,C1495900392,1829968.98,3470402.65,0,0
277,297,TRANSFER,8586526.67,C243130019,0.0,0.0,C769448790,9644291.22,18230817.9,0,0
278,308,CASH_OUT,195018.7,C841241083,0.0,0.0,C1974403815,207875.23,402893.94,0,0
279,137,PAYMENT,24758.37,C729704857,20070.0,0.0,M184466402,0.0,0.0,0,0
280,235,CASH_IN,396500.57,C514695774,4639717.01,5036217.58,C1445830084,1147393.49,750892.91,0,0
281,307,PAYMENT,7199.39,C1925780950,265504.82,258305.43,M1683352229,0.0,0.0,0,0
282,393,PAYMENT,4975.37,C289755988,0.0,0.0,M144916302,0.0,0.0,0,0
283,279,CASH_OUT,215316.66,C1409229542,164080.0,0.0,C987389710,387916.42,603233.07,0,0
284,355,DEBIT,2720.62,C681714709,15063.0,12342.38,C335622452,163066.31,165786.94,0,0
285,15,PAYMENT,7755.19,C1034030843,16296.0,8540.81,M556607028,0.0,0.0,0,0
286,255,CASH_OUT,54760.31,C374427337,0.0,0.0,C2065307060,458998.52,513758.84,0,0
287,13,PAYMENT,5354.01,C1883818494,0.0,0.0,M1534220686,0.0,0.0,0,0
288,259,PAYMENT,15403.5,C1229582209,0.0,0.0,M750510262,0.0,0.0,0,0
289,694,CASH_OUT,27867.46,C274283862,20314.0,0.0,C1623027706,0.0,27867.46,0,0
290,544,CASH_IN,72120.01,C1259859227,6763199.57,6835319.59,C958936653,621723.97,549603.96,0,0
291,119,PAYMENT,528.09,C1071843807,116.0,0.0,M886932274,0.0,0.0,0,0
292,371,CASH_OUT,265968.74,C1975783332,36062.0,0.0,C258694086,214998.61,480967.36,0,0
293,180,CASH_IN,183745.69,C1252943303,10998894.48,11182640.17,C1245102430,617037.37,433291.68,0,0
294,399,TRANSFER,2254482.94,C9392528,0.0,0.0,C984806135,6819740.98,9074223.92,0,0
295,375,CASH_OUT,80678.09,C1925514696,21264.0,0.0,C5002977,0.0,80678.09,0,0
296,8,CASH_OUT,297017.64,C1449262202,20645.0,0.0,C365212068,3439430.89,3805747.48,0,0
297,166,CASH_OUT,245666.45,C317580032,5286.55,0.0,C598568625,1696907.73,1942574.18,0,0
298,298,TRANSFER,1866056.67,C1673673501,30843.0,0.0,C1998089132,1498526.24,3364582.91,0,0
299,42,CASH_OUT,79799.65,C805272683,2054.0,0.0,C1781100751,284838.89,364638.54,0,0
300,307,CASH_IN,298796.37,C91901735,6029.0,304825.37,C232834050,4374709.83,4075913.45,0,0
301,495,PAYMENT,11535.55,C1397200518,3541.0,0.0,M985107643,0.0,0.0,0,0
302,377,PAYMENT,1594.43,C763639389,44904.0,43309.57,M1248193157,0.0,0.0,0,0
303,8,PAYMENT,35100.97,C208460480,0.0,0.0,M1526861440,0.0,0.0,0,0
304,165,CASH_OUT,403449.94,C2120573435,3897.62,0.0,C323564821,7922690.79,8326140.73,0,0
305,309,PAYMENT,2031.66,C1302105340,0.0,0.0,M1673258668,0.0,0.0,0,0
306,143,TRANSFER,106782.41,C1986425782,0.0,0.0,C595424359,337225.34,444007.75,0,0
307,514,PAYMENT,36023.51,C1219204990,5337.0,0.0,M1174773147,0.0,0.0,0,0
308,325,PAYMENT,8471.88,C469721418,75299.73,66827.86,M1473700067,0.0,0.0,0,0
309,204,PAYMENT,3207.85,C841859146,32225.0,29017.15,M606656820,0.0,0.0,0,0
310,255,CASH_OUT,2478.35,C183865398,0.0,0.0,C1311788476,408670.12,411148.47,0,0
311,134,PAYMENT,15730.3,C497741004,0.0,0.0,M271433494,0.0,0.0,0,0
312,348,CASH_OUT,146317.31,C689025161,50793.0,0.0,C82739071,661902.4,808219.71,0,0
313,522,CASH_OUT,140450.11,C96910409,95987.1,0.0,C742779484,1226515.69,1366965.81,0,0
314,211,TRANSFER,260876.41,C541997294,48844.74,0.0,C275469200,3018367.39,2833191.43,0,0
315,47,PAYMENT,5713.56,C1247903191,10181.0,4467.44,M966034864,0.0,0.0,0,0
316,355,CASH_OUT,98751.65,C904696906,0.0,0.0,C2098642145,104301.31,203052.97,0,0
317,141,PAYMENT,11412.52,C1330428226,0.0,0.0,M2138738541,0.0,0.0,0,0
318,399,CASH_IN,169528.55,C1179274116,9059957.88,9229486.43,C415901537,505961.13,336432.58,0,0
319,402,PAYMENT,8664.26,C2003869825,0.0,0.0,M904914980,0.0,0.0,0,0
320,329,CASH_IN,155301.02,C1067242529,2163445.05,2318746.07,C119924383,4233935.71,4078634.69,0,0
321,372,CASH_IN,424026.0,C1519296283,10615.0,434641.0,C1595728630,37456.79,0.0,0,0
322,394,PAYMENT,17940.03,C1159531919,867.0,0.0,M225952467,0.0,0.0,0,0
323,8,CASH_OUT,192460.97,C676184345,4655803.29,4463342.32,C1234059684,396180.63,588641.6,0,0
324,570,PAYMENT,11055.62,C917252505,0.0,0.0,M2124106706,0.0,0.0,0,0
325,302,CASH_IN,38485.82,C1510371488,2728612.75,2767098.57,C640505837,840096.03,801610.21,0,0
326,13,CASH_OUT,417246.53,C14897305,0.0,0.0,C1203458099,598249.92,1302523.71,0,0
327,304,CASH_IN,384230.23,C310535840,23745.0,407975.23,C781227604,0.0,0.0,0,0
328,206,PAYMENT,6469.34,C454942808,34764.65,28295.31,M444845388,0.0,0.0,0,0
329,154,CASH_OUT,365226.9,C375601865,4732.0,0.0,C84936997,0.0,365226.9,0,0
330,10,CASH_IN,400700.81,C1507162658,496100.4,896801.22,C474596505,200938.87,0.0,0,0
331,138,PAYMENT,28882.71,C2100517871,20065.0,0.0,M165589483,0.0,0.0,0,0
332,514,PAYMENT,19919.85,C481027286,0.0,0.0,M919794828,0.0,0.0,0,0
333,354,CASH_OUT,162195.96,C1705885279,0.0,0.0,C1992080853,384049.04,546245.0,0,0
334,19,CASH_OUT,150823.67,C779153998,10343.0,0.0,C141316671,11986903.6,12137727.27,0,0
335,165,PAYMENT,8886.45,C624424933,104.0,0.0,M256840980,0.0,0.0,0,0
336,301,PAYMENT,2837.4,C358510361,2120.17,0.0,M1633506613,0.0,0.0,0,0
337,42,CASH_OUT,79364.1,C1530674861,0.0,0.0,C1745219989,160312.98,239677.08,0,0
338,331,CASH_OUT,62998.61,C328350491,1130.0,0.0,C1581819049,504696.01,567694.62,0,0
339,298,PAYMENT,1463.01,C2038986258,404647.0,403183.99,M918537631,0.0,0.0,0,0
340,18,CASH_OUT,116710.96,C1232711865,0.0,0.0,C456631518,2806896.77,2997403.07,0,0
341,189,PAYMENT,6747.59,C502648891,0.0,0.0,M563778262,0.0,0.0,0,0
342,17,TRANSFER,819674.11,C1531044132,0.0,0.0,C681300258,1692011.32,2675916.06,0,0
343,402,CASH_IN,45792.7,C1235245242,450217.54,496010.24,C1100795987,113417.1,67624.39,0,0
344,276,TRANSFER,312217.86,C1463651587,0.0,0.0,C658597463,732488.88,1044706.74,0,0
345,14,TRANSFER,184463.41,C923167044,0.0,0.0,C827465008,1495196.65,1764147.38,0,0
346,164,PAYMENT,14777.08,C1577241394,0.0,0.0,M852582281,0.0,0.0,0,0
347,329,CASH_OUT,109463.47,C2031250266,0.0,0.0,C1707993054,258470.71,367934.17,0,0
348,214,PAYMENT,11684.14,C886693717,29203.0,17518.86,M1212276096,0.0,0.0,0,0
349,165,CASH_IN,137036.74,C1392756883,27840.0,164876.74,C1315905535,563410.41,426373.68,0,0
350,42,CASH_OUT,48861.06,C976044214,146268.0,97406.94,C645262440,0.0,48861.06,0,0
351,226,PAYMENT,10135.69,C177206432,11628.0,1492.31,M278848817,0.0,0.0,0,0
352,155,TRANSFER,1226123.11,C1676070615,0.0,0.0,C1777732998,3201250.47,4427373.57,0,0
353,351,TRANSFER,493315.27,C292929288,0.0,0.0,C1726540656,7433583.91,7926899.17,0,0
354,329,CASH_OUT,227278.28,C642633358,18638.0,0.0,C952119527,0.0,227278.28,0,0
355,187,CASH_IN,137943.55,C725728051,17777.0,155720.55,C1099066639,403461.92,265518.37,0,0
356,323,CASH_OUT,313152.48,C1603348166,0.0,0.0,C118652294,341096.71,654249.19,0,0
357,259,CASH_IN,231327.16,C1276202248,20422.0,251749.16,C1378261733,0.0,0.0,0,0
358,692,CASH_OUT,21416.43,C897062486,666.0,0.0,C370549828,0.0,21416.43,0,0
359,204,CASH_OUT,30700.19,C328176160,13082.0,0.0,C1433334090,2771067.21,2801767.4,0,0
360,280,PAYMENT,10204.82,C1974687286,0.0,0.0,M1250397104,0.0,0.0,0,0
361,661,CASH_IN,482374.67,C1825858322,965209.46,1447584.14,C1584831445,1059785.91,577411.23,0,0
362,254,PAYMENT,8295.22,C1814832469,698761.0,690465.78,M213414353,0.0,0.0,0,0
363,188,CASH_IN,279987.34,C904419801,1515598.38,1795585.71,C1138716462,1846582.53,1566595.19,0,0
364,552,CASH_IN,14374.88,C575122954,7772845.85,7787220.74,C1991849644,198958.75,184583.87,0,0
365,37,TRANSFER,131030.86,C1828496236,0.0,0.0,C233578312,1338798.53,1469829.4,0,0
366,393,PAYMENT,21150.61,C1271800506,0.0,0.0,M372702397,0.0,0.0,0,0
367,258,CASH_OUT,66573.74,C1013614033,0.0,0.0,C796124965,1608209.2,1674782.94,0,0
368,131,PAYMENT,3761.15,C1690710114,144.0,0.0,M681384092,0.0,0.0,0,0
369,403,PAYMENT,5180.55,C16273017,6993.0,1812.45,M979424494,0.0,0.0,0,0
370,227,CASH_IN,39041.29,C2104238192,323464.45,362505.74,C1460718414,252691.68,213650.39,0,0
371,155,PAYMENT,34323.31,C12347906,0.0,0.0,M237968168,0.0,0.0,0,0
372,129,TRANSFER,321858.32,C114848452,0.0,0.0,C755324995,1094842.24,1416700.56,0,0
373,131,PAYMENT,16361.83,C1902235708,0.0,0.0,M499827766,0.0,0.0,0,0
374,350,CASH_IN,250677.25,C889855873,3149779.18,3400456.43,C1123388715,2090130.74,1839453.49,0,0
375,492,CASH_OUT,138848.96,C1075461472,79207.0,0.0,C806427086,23248427.04,23387276.0,0,0
376,36,PAYMENT,5811.87,C505494164,0.0,0.0,M467724921,0.0,0.0,0,0
377,249,CASH_IN,204395.88,C1064534485,11357.0,215752.88,C1419193106,1172373.54,967977.67,0,0
378,375,CASH_OUT,401099.32,C1015164339,136.0,0.0,C2020231653,4382335.0,4783434.32,0,0
379,259,CASH_OUT,216056.28,C446563689,0.0,0.0,C1879040361,349130.61,818144.67,0,0
380,299,PAYMENT,9179.54,C1016914322,0.0,0.0,M1952229666,0.0,0.0,0,0
381,402,PAYMENT,13906.12,C2049540377,0.0,0.0,M33286389,0.0,0.0,0,0
382,565,TRANSFER,903912.9,C86811800,10619.0,0.0,C233809815,1246327.05,2150239.95,0,0
383,179,CASH_OUT,13282.99,C1442810686,2520.0,0.0,C1711503434,334374.17,347657.16,0,0
384,183,CASH_OUT,261165.97,C1157364259,0.0,0.0,C222452303,1136515.98,1397681.95,0,0
385,139,CASH_IN,164918.03,C685186300,24492.0,189410.03,C712578039,48370.5,0.0,0,0
386,259,PAYMENT,5593.81,C760893241,220562.15,214968.34,M351503684,0.0,0.0,0,0
387,186,CASH_OUT,262893.43,C937805681,0.0,0.0,C719555345,381639.35,644532.78,0,0
388,227,CASH_OUT,24623.17,C1308208138,0.0,0.0,C1972587606,611659.97,636283.14,0,0
389,183,PAYMENT,22091.44,C22362034,0.0,0.0,M767207007,0.0,0.0,0,0
390,211,PAYMENT,7847.09,C520521165,0.0,0.0,M1593243101,0.0,0.0,0,0
391,17,CASH_OUT,112526.27,C1658898839,0.0,0.0,C1371905497,2746310.14,2858836.41,0,0
392,376,PAYMENT,17968.41,C640253540,10074.0,0.0,M1598781933,0.0,0.0,0,0
393,203,PAYMENT,13841.69,C91994441,90361.0,76519.31,M581912735,0.0,0.0,0,0
394,282,PAYMENT,6340.88,C541168783,0.0,0.0,M242006095,0.0,0.0,0,0
395,203,PAYMENT,1933.26,C213484209,4014.88,2081.62,M2032292928,0.0,0.0,0,0
396,19,PAYMENT,6059.01,C28542712,0.0,0.0,M567725305,0.0,0.0,0,0
397,203,PAYMENT,9026.7,C1898220800,24995.0,15968.3,M248066134,0.0,0.0,0,0
398,214,CASH_OUT,228579.86,C1749929701,0.0,0.0,C817773716,2559040.47,2787620.33,0,0
399,16,PAYMENT,8136.89,C33449616,31263.0,23126.11,M1429961587,0.0,0.0,0,0
400,280,PAYMENT,6557.28,C961009690,0.0,0.0,M1536371412,0.0,0.0,0,0
401,251,CASH_OUT,644750.29,C1163556773,54040.0,0.0,C214144860,0.0,644750.29,0,0
402,17,CASH_OUT,206062.29,C1192142538,0.0,0.0,C57837795,2544182.79,3315335.97,0,0
403,40,CASH_IN,250281.59,C1241821790,18739955.41,18990236.99,C21026953,1228346.0,978064.41,0,0
404,215,CASH_OUT,140890.44,C464637672,0.0,0.0,C1582218261,5281359.28,5422249.72,0,0
405,350,PAYMENT,32618.11,C2141301533,73488.74,40870.63,M111162205,0.0,0.0,0,0
406,38,CASH_OUT,126338.6,C608531890,3946.0,0.0,C1629238080,0.0,241990.0,0,0
407,687,TRANSFER,454305.94,C981963933,0.0,0.0,C298222185,11500454.2,11954760.14,0,0
408,12,CASH_OUT,178568.9,C1494535357,42.0,0.0,C602182583,1506840.2,2086790.66,0,0
409,357,CASH_IN,30151.73,C2121316843,140973.0,171124.73,C1959043092,531156.86,501005.13,0,0
410,395,PAYMENT,3604.25,C764926486,138190.0,134585.75,M1906720322,0.0,0.0,0,0
411,252,CASH_IN,92397.13,C2029550962,24120668.33,24213065.46,C1138459813,1750668.4,1658271.27,0,0
412,276,PAYMENT,397.28,C571103355,0.0,0.0,M1173026844,0.0,0.0,0,0
413,239,CASH_IN,44446.38,C501801441,3990769.52,4035215.9,C122186872,907794.98,863348.6,0,0
414,379,CASH_IN,316445.4,C454704824,825352.56,1141797.97,C964601378,792888.78,476443.37,0,0
415,347,PAYMENT,71.25,C1450484385,0.0,0.0,M88789676,0.0,0.0,0,0
416,322,TRANSFER,3771448.12,C576304557,198952.79,0.0,C1516454660,11257557.91,15029006.02,0,0
417,183,CASH_IN,57628.28,C833230514,13422078.52,13479706.79,C1821075270,615950.13,558321.86,0,0
418,139,PAYMENT,6358.46,C892719069,0.0,0.0,M2085945558,0.0,0.0,0,0
419,156,PAYMENT,7435.47,C752502994,10059.0,2623.53,M134659992,0.0,0.0,0,0
420,139,CASH_OUT,80691.7,C351049029,161572.0,80880.3,C1310642072,10200836.12,10281527.81,0,0
421,140,CASH_OUT,479755.4,C1875085224,0.0,0.0,C610773016,4952592.67,5432348.07,0,0
422,308,CASH_OUT,88888.86,C2056041780,70922.0,0.0,C969612616,0.0,88888.86,0,0
423,228,TRANSFER,652642.27,C69456177,60362.0,0.0,C878374257,32441409.4,33094051.67,0,0
424,14,TRANSFER,437491.81,C1829033787,0.0,0.0,C1689262323,1544548.22,1943242.06,0,0
425,201,CASH_IN,91107.3,C752016028,11154.0,102261.3,C1213561115,0.0,0.0,0,0
426,718,CASH_OUT,129322.77,C72848621,316.0,0.0,C1748651346,17327.12,146649.89,0,0
427,188,CASH_OUT,4981.45,C1723832971,0.0,0.0,C1005802101,72093.4,77074.86,0,0
428,281,CASH_IN,300456.65,C1710917366,76997.12,377453.77,C1938841087,6357013.5,6056556.85,0,0
429,211,CASH_OUT,226768.38,C1144134779,0.0,0.0,C801486962,1517726.49,1744494.87,0,0
430,235,CASH_IN,156148.87,C522732659,5136989.22,5293138.09,C2002056,685664.03,529515.16,0,0
431,407,PAYMENT,20915.85,C1265192683,10877.0,0.0,M184887461,0.0,0.0,0,0
432,180,PAYMENT,30245.29,C1640902985,92180.84,61935.55,M2087820802,0.0,0.0,0,0
433,353,PAYMENT,5251.06,C660321063,0.0,0.0,M839854578,0.0,0.0,0,0
434,187,CASH_IN,50156.39,C1133441977,5440193.41,5490349.81,C221816443,289138.47,238982.07,0,0
435,346,CASH_IN,111977.24,C1871134093,5569665.97,5681643.2,C242472408,10317466.08,10205488.84,0,0
436,563,CASH_OUT,343170.47,C1571398193,66227.0,0.0,C450868465,592295.98,935466.45,0,0
437,305,CASH_IN,115945.98,C842231741,3709312.13,3825258.11,C1689815830,288935.53,172989.55,0,0
438,399,TRANSFER,2068005.26,C1838323732,39748.0,0.0,C1290359711,0.0,2068005.26,0,0
439,573,PAYMENT,209.82,C1531392,0.0,0.0,M947622112,0.0,0.0,0,0
440,184,TRANSFER,522795.1,C954489146,0.0,0.0,C1976422004,8027187.92,8549983.02,0,0
441,379,CASH_IN,168862.27,C2069927141,161607.0,330469.27,C1462154846,44209.2,0.0,0,0
442,144,PAYMENT,11045.0,C1196565073,7339.0,0.0,M856891078,0.0,0.0,0,0
443,403,PAYMENT,2787.87,C1468320082,204780.57,201992.7,M1550154211,0.0,0.0,0,0
444,380,CASH_OUT,248015.22,C845385230,4863.0,0.0,C1133072180,443358.6,691373.82,0,0
445,249,CASH_OUT,219013.36,C1397414731,112372.1,0.0,C1100201424,263727.05,482740.41,0,0
446,178,CASH_OUT,306445.5,C368832959,431369.31,124923.8,C1368516480,0.0,306445.5,0,0
447,236,TRANSFER,866961.44,C1511434999,5694.0,0.0,C1068919990,356819.04,1223780.48,0,0
448,17,CASH_OUT,205374.26,C795426578,106302.0,0.0,C1882924257,74633.95,306463.33,0,0
449,226,CASH_IN,261643.41,C563935405,8087.0,269730.41,C192325054,55085.46,0.0,0,0
450,278,TRANSFER,271498.0,C773745278,153903.05,0.0,C943128921,16053367.79,16324865.79,0,0
451,286,PAYMENT,21594.5,C1183349035,0.0,0.0,M427104222,0.0,0.0,0,0
452,305,PAYMENT,20447.88,C547859297,83172.92,62725.04,M191905053,0.0,0.0,0,0
453,208,CASH_OUT,171822.55,C1749552502,88130.05,0.0,C1535501697,937072.3,1108894.85,0,0
454,351,TRANSFER,640445.0,C1727110983,98484.55,0.0,C1983013614,6316230.28,6956675.28,0,0
455,407,PAYMENT,4723.8,C1574178861,195405.0,190681.2,M997345597,0.0,0.0,0,0
456,21,CASH_IN,1440.06,C1805348386,12296.0,13736.06,C300948027,26320.36,24880.29,0,0
457,307,CASH_OUT,211441.11,C126270059,21946.0,0.0,C58459010,0.0,211441.11,0,0
458,188,CASH_OUT,94444.63,C303859858,0.0,0.0,C1598556612,1999213.13,2093657.76,0,0
459,139,CASH_OUT,277458.4,C143730062,0.0,0.0,C1916788714,1672906.01,1950364.41,0,0
460,370,CASH_IN,255788.73,C118345263,3063194.43,3318983.15,C1662535086,1216591.13,960802.4,0,0
461,164,PAYMENT,21451.2,C299950597,6570.0,0.0,M1431467387,0.0,0.0,0,0
462,401,PAYMENT,17065.71,C2019519445,166577.0,149511.29,M573755829,0.0,0.0,0,0
463,232,CASH_OUT,134455.05,C663077678,0.0,0.0,C1388436257,2090841.81,2225296.86,0,0
464,141,CASH_OUT,575019.77,C420441703,0.0,0.0,C569132572,770742.12,1345761.89,0,0
465,598,CASH_OUT,176462.89,C1471608622,0.0,0.0,C257999182,39002925.72,39179388.61,0,0
466,227,CASH_OUT,114359.74,C844547068,27138.0,0.0,C893169870,0.0,114359.74,0,0
467,37,CASH_IN,252535.55,C754772285,648639.98,901175.53,C1743571109,547533.56,294998.01,0,0
468,15,CASH_OUT,275573.19,C1856265832,11778.0,0.0,C1658005792,0.0,231040.49,0,0
469,38,PAYMENT,18802.06,C1715476468,124038.0,105235.94,M2135219663,0.0,0.0,0,0
470,19,CASH_OUT,134115.01,C350525101,123023.55,0.0,C882727762,1366955.55,1378558.04,0,0
471,42,PAYMENT,3275.04,C1928909175,0.0,0.0,M1376060058,0.0,0.0,0,0
472,138,CASH_IN,250759.64,C36797770,8198736.57,8449496.21,C1676792692,1654778.13,1404018.49,0,0
473,397,TRANSFER,227981.05,C888259777,0.0,0.0,C472837931,385455.14,613436.19,0,0
474,379,CASH_OUT,15521.3,C1530324909,0.0,0.0,C490668003,106297.22,121818.52,0,0
475,155,PAYMENT,7607.22,C396744069,88710.41,81103.18,M973695884,0.0,0.0,0,0
476,332,CASH_IN,169488.5,C216461025,1012766.66,1182255.16,C1085072543,10527918.33,10358429.83,0,0
477,297,DEBIT,7166.05,C253613321,215779.0,208612.95,C2147347347,4108368.91,4115534.96,0,0
478,156,CASH_IN,175132.22,C929947954,3804587.9,3979720.12,C466712054,456087.28,280955.06,0,0
479,227,TRANSFER,702555.18,C1710636836,133832.0,0.0,C2096556187,214249.89,916805.07,0,0
480,378,CASH_IN,182828.24,C1312415671,2189144.32,2371972.56,C1069037880,623050.98,440222.74,0,0
481,140,PAYMENT,10434.96,C2039669653,0.0,0.0,M236755463,0.0,0.0,0,0
482,306,CASH_OUT,31014.96,C633093373,0.0,0.0,C38551617,735351.41,766366.37,0,0
483,284,CASH_OUT,144716.8,C607503026,38686.0,0.0,C1941151988,80160.99,224877.79,0,0
484,304,PAYMENT,3557.93,C1454883108,0.0,0.0,M1547297887,0.0,0.0,0,0
485,130,PAYMENT,40204.81,C902976831,20920.61,0.0,M329332763,0.0,0.0,0,0
486,235,PAYMENT,10782.16,C1992118356,0.0,0.0,M1140445375,0.0,0.0,0,0
487,135,CASH_OUT,438599.71,C1054031219,357033.69,0.0,C187019413,4202762.94,4366521.57,0,0
488,403,CASH_IN,283953.41,C1514768014,259010.0,542963.41,C783141435,60823.68,0.0,0,0
489,356,PAYMENT,21853.17,C1076761044,0.0,0.0,M346350079,0.0,0.0,0,0
490,288,CASH_OUT,221982.04,C332889665,0.0,0.0,C1299690842,2220774.88,2442756.93,0,0
491,310,CASH_IN,157652.43,C439713976,5000111.85,5157764.28,C701623901,6424160.02,6266507.59,0,0
492,262,CASH_IN,195780.58,C111316382,595968.39,791748.98,C1367359796,243330.59,47550.0,0,0
493,202,CASH_IN,98782.44,C967941354,20103.0,118885.44,C1610397764,3987691.76,3888909.32,0,0
494,178,PAYMENT,7995.38,C1906527457,11569.0,3573.62,M418860935,0.0,0.0,0,0
495,299,PAYMENT,13648.6,C1155905118,10619.0,0.0,M1928788066,0.0,0.0,0,0
496,178,CASH_IN,32655.15,C731381947,41871.0,74526.15,C2127572449,465975.61,433320.46,0,0
497,15,CASH_OUT,70653.94,C1968366709,0.0,0.0,C1174006496,256059.12,326713.06,0,0
498,236,CASH_IN,294974.24,C153713234,8997761.9,9292736.13,C1566048919,3678141.0,3383166.76,0,0
499,259,PAYMENT,13058.05,C1090427853,14326.56,1268.51,M688236378,0.0,0.0,0,0
500,375,PAYMENT,16098.93,C1268380694,10486.0,0.0,M1145647035,0.0,0.0,0,0
501,297,PAYMENT,4492.43,C1263251010,433.0,0.0,M1164832169,0.0,0.0,0,0
502,187,CASH_OUT,113337.93,C1139847949,0.0,0.0,C682156260,134507.63,247845.57,0,0
503,39,CASH_IN,120983.96,C2095229663,1679644.17,1800628.13,C1341111701,4053799.85,3932815.89,0,0
504,129,PAYMENT,32584.47,C1051303187,0.0,0.0,M402253067,0.0,0.0,0,0
505,157,PAYMENT,8554.37,C1421655421,92528.0,83973.63,M876640015,0.0,0.0,0,0
506,324,TRANSFER,419293.34,C713975794,0.0,0.0,C63455014,3896062.1,4315355.44,0,0
507,155,TRANSFER,311422.09,C727009896,0.0,0.0,C1441652121,4333627.04,4645049.13,0,0
508,332,CASH_IN,225306.92,C2084741150,3098356.26,3323663.17,C428235199,3978817.6,3753510.68,0,0
509,186,PAYMENT,24870.94,C338298345,3605.0,0.0,M501107233,0.0,0.0,0,0
510,43,CASH_OUT,343217.08,C417466981,0.0,0.0,C1897707634,1059126.18,1402343.27,0,0
511,231,CASH_OUT,98558.16,C1941792476,59990.0,0.0,C1772289597,0.0,98558.16,0,0
512,44,PAYMENT,2373.88,C605954454,1410.0,0.0,M1763741377,0.0,0.0,0,0
513,406,CASH_OUT,123872.79,C797020279,11220.0,0.0,C586081993,58143.54,182016.34,0,0
514,520,TRANSFER,352037.45,C1930944102,0.0,0.0,C1610811207,444906.03,796943.48,0,0
515,310,PAYMENT,7838.91,C2093248518,0.0,0.0,M168141780,0.0,0.0,0,0
516,262,PAYMENT,27128.37,C1063612702,60020.53,32892.15,M740238369,0.0,0.0,0,0
517,691,CASH_OUT,212561.67,C1085225457,25776.0,0.0,C1385929184,2339120.33,2551681.99,0,0
518,43,CASH_IN,125101.34,C387509827,15083909.77,15209011.11,C2031591896,5501951.65,5376850.31,0,0
519,186,PAYMENT,11674.35,C1318729154,0.0,0.0,M859844316,0.0,0.0,0,0
520,374,CASH_OUT,299015.31,C1754877722,1079.0,0.0,C1497456327,0.0,299015.31,0,0
521,329,PAYMENT,20349.56,C611488607,511253.0,490903.44,M108093334,0.0,0.0,0,0
522,382,CASH_OUT,112469.02,C1390704593,5294.0,0.0,C433013057,43041.94,155510.96,0,0
523,227,PAYMENT,1128.19,C1312270842,42030.0,40901.81,M659272248,0.0,0.0,0,0
524,41,CASH_IN,206493.79,C389582498,325.0,206818.79,C14437475,1377406.04,1170912.25,0,0
525,15,CASH_IN,160306.06,C1043149134,1524762.12,1685068.18,C1262582882,373778.13,213472.07,0,0
526,619,CASH_OUT,79207.0,C234736555,42331.0,0.0,C765916378,438359.94,517566.94,0,0
527,46,CASH_IN,268592.55,C535225189,8912181.94,9180774.49,C507610253,305702.56,37110.01,0,0
528,203,PAYMENT,8311.68,C1869594660,30894.0,22582.32,M931579589,0.0,0.0,0,0
529,332,CASH_IN,100386.81,C1809406021,561035.96,661422.77,C1685710722,523554.75,423167.94,0,0
530,394,CASH_OUT,208612.52,C2082914658,51063.0,0.0,C1780781819,255215.52,463828.03,0,0
531,236,PAYMENT,7126.54,C1015275248,0.0,0.0,M646136748,0.0,0.0,0,0
532,45,CASH_IN,161369.81,C391459330,4550.0,165919.81,C968607764,649749.94,488380.12,0,0
533,10,CASH_OUT,261004.55,C1259352029,0.0,0.0,C869351651,698352.42,959356.97,0,0
534,278,TRANSFER,338415.17,C344643862,0.0,0.0,C522164141,818800.95,1157216.11,0,0
535,257,CASH_OUT,4968.79,C1883788421,1038.0,0.0,C21867933,389378.94,394347.73,0,0
536,41,CASH_OUT,7214.77,C31234096,213017.0,205802.23,C2145525890,0.0,7214.77,0,0
537,1,PAYMENT,5371.1,C1689458432,14805.0,9433.9,M996533593,0.0,0.0,0,0
538,229,PAYMENT,5657.53,C522380888,0.0,0.0,M828448095,0.0,0.0,0,0
539,14,CASH_OUT,103521.32,C235526617,42785.0,0.0,C640783624,2145341.22,2248862.54,0,0
540,236,PAYMENT,9923.6,C1216187801,30226.0,20302.4,M165458457,0.0,0.0,0,0
541,379,PAYMENT,6411.01,C1567625635,0.0,0.0,M2130486925,0.0,0.0,0,0
542,275,CASH_IN,487515.79,C1644280409,2139186.27,2626702.06,C296836246,5899714.64,5412198.86,0,0
543,137,PAYMENT,4912.7,C1350861127,0.0,0.0,M2084906647,0.0,0.0,0,0
544,35,CASH_OUT,98859.09,C796821538,21154.0,0.0,C1646275645,0.0,98859.09,0,0
545,323,PAYMENT,38928.62,C791322498,0.0,0.0,M378710715,0.0,0.0,0,0
546,403,CASH_OUT,181085.54,C1375748568,0.0,0.0,C1307432019,10484952.34,10666037.88,0,0
547,191,PAYMENT,2629.24,C1152934780,21092.0,18462.76,M874552416,0.0,0.0,0,0
548,279,CASH_IN,365809.21,C1867284677,90564.0,456373.21,C760129331,73641.72,0.0,0,0
